,count,key,month,satellite,vis_median,year
82,25936,andhra-pradesh-chittoor,4,F10,0.6415,1993
83,17882,andhra-pradesh-medak,4,F10,-0.1569,1993
84,18121,andhra-pradesh-vizianagaram,4,F10,-0.8980,1993
85,21042,andhra-pradesh-srikakulam,4,F10,-1.0133,1993
86,17531,andhra-pradesh-karimnagar,4,F10,0.2642,1993
87,18433,andhra-pradesh-warangal,4,F10,-0.3585,1993
88,12750,andhra-pradesh-anantapur,5,F10,0.6667,1993
89,18119,andhra-pradesh-khammam,5,F10,-0.0952,1993
90,22173,andhra-pradesh-chittoor,5,F10,0.9259,1993
91,12699,andhra-pradesh-guntur,5,F10,0.7143,1993
92,26480,andhra-pradesh-adilabad,5,F10,-0.2857,1993
93,12223,andhra-pradesh-kurnool,5,F10,0.2258,1993
94,17326,andhra-pradesh-warangal,5,F10,0.2258,1993
95,12821,andhra-pradesh-west-godavari,5,F10,0.4516,1993
96,19379,andhra-pradesh-nalgonda,5,F10,0.9048,1993
97,14983,andhra-pradesh-y.s.r,5,F10,0.6667,1993
98,22002,andhra-pradesh-mahbubnagar,5,F10,0.6744,1993
99,13282,andhra-pradesh-rangareddy,5,F10,0.9730,1993
100,17563,andhra-pradesh-karimnagar,5,F10,1.0000,1993
101,16287,andhra-pradesh-east-godavari,5,F10,-0.3256,1993
102,30041,andhra-pradesh-visakhapatnam,5,F10,-1.3256,1993
103,16583,andhra-pradesh-srikakulam,5,F10,-0.3256,1993
104,12100,andhra-pradesh-vizianagaram,5,F10,-0.5714,1993
105,12387,andhra-pradesh-nizamabad,5,F10,0.7143,1993
106,21008,andhra-pradesh-sri-potti-sriramulu-nellore,5,F10,0.6744,1993
107,16679,andhra-pradesh-krishna,5,F10,1.0000,1993
108,17504,andhra-pradesh-prakasam,5,F10,0.2174,1993
109,17915,andhra-pradesh-medak,5,F10,0.4615,1993
110,12457,andhra-pradesh-adilabad,6,F10,0.4167,1993
111,13052,andhra-pradesh-y.s.r,6,F10,1.0000,1993
112,12888,andhra-pradesh-anantapur,6,F10,1.0000,1993
113,10631,andhra-pradesh-medak,6,F10,1.0000,1993
114,9964,andhra-pradesh-east-godavari,6,F10,0.1875,1993
115,7315,andhra-pradesh-karimnagar,6,F10,2.0000,1993
