,count,key,month,satellite,vis_median,year
263,355,kerala-pathanamthitta,7,F10,3.1250,1994
264,177,kerala-idukki,7,F10,1.0000,1994
265,300,kerala-ernakulam,7,F10,3.6071,1994
266,641,kerala-alappuzha,8,F10,2.2581,1994
267,588,kerala-ernakulam,8,F10,1.2581,1994
268,1007,kerala-thrissur,8,F10,1.2581,1994
269,701,kerala-kottayam,8,F10,0.2836,1994
270,376,kerala-malappuram,8,F10,1.0278,1994
271,210,kerala-kannur,8,F10,-0.7164,1994
272,247,kerala-kozhikode,8,F10,-0.7368,1994
273,1087,kerala-thiruvananthapuram,8,F10,3.1639,1994
274,342,kerala-kasaragod,8,F10,-0.1212,1994
275,359,kerala-idukki,8,F10,0.0769,1994
276,593,kerala-pathanamthitta,8,F10,1.2632,1994
277,567,kerala-palakkad,8,F10,0.8857,1994
278,96,kerala-wayanad,8,F10,-0.7368,1994
279,984,kerala-kollam,8,F10,2.5556,1994
280,187,kerala-ernakulam,9,F12,-5.3167,1994
281,413,kerala-ernakulam,9,F10,0.0833,1994
282,431,kerala-palakkad,9,F12,-4.3167,1994
283,736,kerala-palakkad,9,F10,-0.6140,1994
284,342,kerala-wayanad,9,F10,-0.8514,1994
285,97,kerala-wayanad,9,F12,-5.3167,1994
286,1129,kerala-thrissur,9,F10,-0.5405,1994
287,371,kerala-pathanamthitta,9,F10,0.4375,1994
288,255,kerala-kollam,9,F12,-4.3167,1994
289,658,kerala-kollam,9,F10,1.7442,1994
290,297,kerala-kasaragod,9,F12,-5.3167,1994
291,122,kerala-idukki,9,F12,-5.3167,1994
292,328,kerala-idukki,9,F10,-0.8788,1994
293,133,kerala-pathanamthitta,9,F12,-5.3167,1994
294,841,kerala-kannur,9,F10,-0.9231,1994
295,656,kerala-thiruvananthapuram,9,F10,0.1349,1994
296,772,kerala-malappuram,9,F10,-0.6140,1994
297,299,kerala-malappuram,9,F12,-5.3167,1994
298,272,kerala-thiruvananthapuram,9,F12,-4.3167,1994
299,180,kerala-kottayam,9,F12,-5.7386,1994
300,585,kerala-thrissur,9,F12,-4.3167,1994
301,575,kerala-kozhikode,9,F10,-1.6140,1994
302,218,kerala-kozhikode,9,F12,-5.3167,1994
303,384,kerala-kottayam,9,F10,-0.8788,1994
304,153,kerala-alappuzha,9,F12,-5.3167,1994
305,424,kerala-alappuzha,9,F10,1.2128,1994
306,224,kerala-kannur,9,F12,-4.3167,1994
307,1289,kerala-kasaragod,9,F10,-1.5625,1994
308,234,kerala-idukki,10,F12,0.4408,1994
309,766,kerala-thiruvananthapuram,10,F12,1.6579,1994
310,867,kerala-palakkad,10,F12,0.5714,1994
311,323,kerala-pathanamthitta,10,F12,1.0357,1994
312,631,kerala-kannur,10,F12,-1.0941,1994
313,790,kerala-malappuram,10,F12,-0.4868,1994
314,784,kerala-kasaragod,10,F12,-1.4286,1994
315,363,kerala-alappuzha,10,F12,0.5714,1994
316,463,kerala-kottayam,10,F12,0.6237,1994
317,598,kerala-kozhikode,10,F12,-0.6197,1994
318,1205,kerala-thrissur,10,F12,0.9265,1994
319,377,kerala-wayanad,10,F12,0.4659,1994
320,626,kerala-kollam,10,F12,2.6579,1994
321,463,kerala-ernakulam,10,F12,4.1408,1994
322,2008,kerala-malappuram,11,F12,1.4559,1994
323,1016,kerala-alappuzha,11,F12,2.8404,1994
324,64,kerala-alappuzha,11,F10,2.2059,1994
325,1204,kerala-thiruvananthapuram,11,F12,3.7778,1994
326,138,kerala-thiruvananthapuram,11,F10,0.7111,1994
327,71,kerala-kozhikode,11,F10,1.6744,1994
328,1442,kerala-kozhikode,11,F12,1.2651,1994
329,115,kerala-malappuram,11,F10,0.6744,1994
330,117,kerala-kannur,11,F10,0.8404,1994
331,1356,kerala-kannur,11,F12,0.3684,1994
332,189,kerala-kottayam,11,F10,2.5714,1994
333,1096,kerala-kottayam,11,F12,1.3684,1994
334,118,kerala-idukki,11,F10,1.6744,1994
335,758,kerala-idukki,11,F12,1.7813,1994
336,105,kerala-palakkad,11,F10,0.6744,1994
337,2462,kerala-palakkad,11,F12,2.2976,1994
338,3206,kerala-thrissur,11,F12,3.0449,1994
339,172,kerala-thrissur,11,F10,2.6744,1994
340,55,kerala-wayanad,11,F10,0.8404,1994
341,745,kerala-wayanad,11,F12,0.6744,1994
342,60,kerala-ernakulam,11,F10,2.8404,1994
343,1406,kerala-ernakulam,11,F12,3.3684,1994
344,99,kerala-kollam,11,F10,0.7111,1994
345,1207,kerala-kollam,11,F12,4.3684,1994
346,115,kerala-pathanamthitta,11,F10,2.8404,1994
347,758,kerala-pathanamthitta,11,F12,2.3684,1994
348,2117,kerala-kasaragod,11,F12,0.6744,1994
349,54,kerala-kasaragod,11,F10,-2.3854,1994
350,8,kerala-malappuram,12,F10,3.7582,1994
351,1916,kerala-kannur,12,F12,-0.4650,1994
352,5426,kerala-thrissur,12,F12,2.4900,1994
353,63,kerala-thrissur,12,F10,8.1892,1994
354,81,kerala-kasaragod,12,F10,0.1892,1994
355,2875,kerala-kasaragod,12,F12,-0.1413,1994
356,21,kerala-kollam,12,F10,13.1892,1994
357,1221,kerala-wayanad,12,F12,-0.7041,1994
358,30,kerala-wayanad,12,F10,0.7582,1994
359,1879,kerala-alappuzha,12,F12,2.7553,1994
360,3791,kerala-palakkad,12,F12,0.7582,1994
361,49,kerala-palakkad,12,F10,2.1892,1994
362,1520,kerala-idukki,12,F12,0.2959,1994
363,34,kerala-idukki,12,F10,-0.8108,1994
364,85,kerala-alappuzha,12,F10,8.1892,1994
365,2297,kerala-kollam,12,F12,2.9744,1994
366,2267,kerala-kottayam,12,F12,1.2985,1994
367,20,kerala-kottayam,12,F10,5.2079,1994
368,2302,kerala-ernakulam,12,F12,3.9437,1994
369,74,kerala-ernakulam,12,F10,-2.3444,1994
370,2321,kerala-kozhikode,12,F12,0.4133,1994
371,56,kerala-thiruvananthapuram,12,F10,6.1892,1994
372,2296,kerala-thiruvananthapuram,12,F12,2.7113,1994
373,1582,kerala-pathanamthitta,12,F12,2.1875,1994
374,27,kerala-pathanamthitta,12,F10,7.1892,1994
375,43,kerala-kannur,12,F10,0.7582,1994
376,9,kerala-kozhikode,12,F10,1.1892,1994
377,3255,kerala-malappuram,12,F12,0.4444,1994
378,1790,kerala-malappuram,1,F10,-1.5278,1995
379,1375,kerala-ernakulam,1,F10,2.4074,1995
380,813,kerala-idukki,1,F10,-0.2959,1995
381,1844,kerala-kasaragod,1,F10,-2.2083,1995
382,1279,kerala-kannur,1,F10,-0.7742,1995
383,1265,kerala-kottayam,1,F10,1.7041,1995
384,935,kerala-pathanamthitta,1,F10,2.7089,1995
385,1197,kerala-alappuzha,1,F10,2.7882,1995
386,3191,kerala-thrissur,1,F10,1.1948,1995
387,1376,kerala-kozhikode,1,F10,-1.2515,1995
388,730,kerala-wayanad,1,F10,-0.7742,1995
389,2151,kerala-palakkad,1,F10,0.1948,1995
390,1492,kerala-kollam,1,F10,3.7041,1995
391,1505,kerala-thiruvananthapuram,1,F10,2.2258,1995
392,2708,kerala-palakkad,2,F12,0.1383,1995
393,150,kerala-kannur,2,F10,0.8587,1995
394,1362,kerala-kollam,2,F12,2.8001,1995
395,76,kerala-thiruvananthapuram,2,F10,5.8587,1995
396,148,kerala-palakkad,2,F10,2.1512,1995
397,1402,kerala-thiruvananthapuram,2,F12,2.1383,1995
398,944,kerala-idukki,2,F12,-0.1178,1995
399,44,kerala-idukki,2,F10,0.5049,1995
400,165,kerala-kollam,2,F10,6.1512,1995
401,127,kerala-kozhikode,2,F10,1.1512,1995
402,1141,kerala-alappuzha,2,F12,2.6897,1995
403,102,kerala-alappuzha,2,F10,5.5049,1995
404,98,kerala-pathanamthitta,2,F10,4.1512,1995
405,108,kerala-kottayam,2,F10,3.1512,1995
406,1294,kerala-kottayam,2,F12,1.6105,1995
407,334,kerala-thrissur,2,F10,4.1512,1995
408,882,kerala-pathanamthitta,2,F12,2.3265,1995
409,145,kerala-ernakulam,2,F10,5.5814,1995
410,1406,kerala-ernakulam,2,F12,2.1111,1995
411,2394,kerala-malappuram,2,F12,-0.6735,1995
412,126,kerala-malappuram,2,F10,2.1512,1995
413,3581,kerala-thrissur,2,F12,1.1831,1995
414,1795,kerala-kozhikode,2,F12,-0.3895,1995
415,2345,kerala-kasaragod,2,F12,-1.1023,1995
416,224,kerala-kasaragod,2,F10,0.1512,1995
417,1631,kerala-kannur,2,F12,-1.1333,1995
418,72,kerala-wayanad,2,F10,1.1512,1995
419,975,kerala-wayanad,2,F12,-0.6389,1995
420,1067,kerala-idukki,3,F12,-0.2857,1995
421,1174,kerala-wayanad,3,F12,-0.3956,1995
422,2756,kerala-kasaragod,3,F12,-0.3956,1995
423,1821,kerala-kannur,3,F12,-0.3956,1995
424,3057,kerala-malappuram,3,F12,0.2807,1995
425,1835,kerala-kollam,3,F12,3.6044,1995
426,3399,kerala-palakkad,3,F12,0.9121,1995
427,1512,kerala-alappuzha,3,F12,3.7833,1995
428,2060,kerala-kozhikode,3,F12,0.0250,1995
429,1230,kerala-pathanamthitta,3,F12,2.5000,1995
430,1735,kerala-kottayam,3,F12,1.4286,1995
431,1776,kerala-thiruvananthapuram,3,F12,2.6044,1995
432,4589,kerala-thrissur,3,F12,2.0600,1995
433,1851,kerala-ernakulam,3,F12,3.4286,1995
434,1031,kerala-palakkad,4,F12,0.9615,1995
435,471,kerala-kottayam,4,F12,1.6607,1995
436,1570,kerala-thrissur,4,F12,3.0135,1995
437,341,kerala-wayanad,4,F12,0.0135,1995
438,650,kerala-ernakulam,4,F12,4.5532,1995
439,202,kerala-pathanamthitta,4,F12,1.9615,1995
440,928,kerala-malappuram,4,F12,0.2297,1995
441,377,kerala-thiruvananthapuram,4,F12,3.6477,1995
442,756,kerala-kozhikode,4,F12,-0.3995,1995
443,332,kerala-alappuzha,4,F12,2.6477,1995
444,316,kerala-kollam,4,F12,3.6005,1995
445,278,kerala-idukki,4,F12,0.6477,1995
446,1560,kerala-kasaragod,4,F12,-0.0385,1995
447,808,kerala-kannur,4,F12,-0.3523,1995
448,538,kerala-pathanamthitta,5,F12,2.7917,1995
449,753,kerala-kannur,5,F12,0.3182,1995
450,356,kerala-wayanad,5,F12,0.1089,1995
451,731,kerala-alappuzha,5,F12,3.2857,1995
452,815,kerala-kozhikode,5,F12,0.9524,1995
453,1114,kerala-kasaragod,5,F12,0.3590,1995
454,690,kerala-kottayam,5,F12,2.1071,1995
455,1311,kerala-malappuram,5,F12,1.5517,1995
456,1006,kerala-thiruvananthapuram,5,F12,2.8750,1995
457,1991,kerala-thrissur,5,F12,2.3590,1995
458,849,kerala-ernakulam,5,F12,3.8750,1995
459,957,kerala-kollam,5,F12,2.8182,1995
460,472,kerala-idukki,5,F12,0.5517,1995
461,1380,kerala-palakkad,5,F12,1.3182,1995
462,271,kerala-pathanamthitta,6,F12,3.5000,1995
463,527,kerala-kannur,6,F12,1.1111,1995
464,217,kerala-wayanad,6,F12,1.6667,1995
465,528,kerala-kozhikode,6,F12,2.0000,1995
466,174,kerala-idukki,6,F12,3.7083,1995
467,227,kerala-thrissur,6,F12,1.5714,1995
468,218,kerala-alappuzha,6,F12,4.5000,1995
469,252,kerala-kottayam,6,F12,3.3000,1995
470,741,kerala-kasaragod,6,F12,0.7333,1995
471,73,kerala-ernakulam,6,F12,5.1000,1995
472,398,kerala-thiruvananthapuram,6,F12,3.0000,1995
473,339,kerala-palakkad,6,F12,2.0000,1995
474,303,kerala-malappuram,6,F12,3.0000,1995
475,436,kerala-kollam,6,F12,4.3000,1995
476,368,kerala-pathanamthitta,7,F12,3.6667,1995
477,721,kerala-palakkad,7,F12,2.2000,1995
478,375,kerala-ernakulam,7,F12,6.0000,1995
479,504,kerala-kottayam,7,F12,4.5000,1995
480,663,kerala-kollam,7,F12,4.8000,1995
481,251,kerala-kannur,7,F12,2.0000,1995
482,508,kerala-malappuram,7,F12,2.5000,1995
483,716,kerala-thiruvananthapuram,7,F12,4.0000,1995
484,435,kerala-alappuzha,7,F12,5.8000,1995
485,185,kerala-idukki,7,F12,1.8000,1995
486,275,kerala-kozhikode,7,F12,3.8000,1995
487,150,kerala-wayanad,7,F12,2.5000,1995
488,1235,kerala-thrissur,7,F12,4.0000,1995
489,355,kerala-kasaragod,7,F12,1.2500,1995
490,1218,kerala-thrissur,8,F12,3.5000,1995
491,166,kerala-wayanad,8,F12,-0.6667,1995
492,424,kerala-idukki,8,F12,2.0981,1995
493,772,kerala-malappuram,8,F12,1.1176,1995
494,810,kerala-kottayam,8,F12,1.2889,1995
495,551,kerala-ernakulam,8,F12,2.3333,1995
496,657,kerala-pathanamthitta,8,F12,2.1667,1995
497,1174,kerala-kollam,8,F12,3.4674,1995
498,563,kerala-kasaragod,8,F12,-0.7045,1995
499,312,kerala-kannur,8,F12,0.3333,1995
500,958,kerala-palakkad,8,F12,2.3333,1995
501,1305,kerala-thiruvananthapuram,8,F12,2.3333,1995
502,779,kerala-alappuzha,8,F12,2.9545,1995
503,481,kerala-kozhikode,8,F12,0.2955,1995
504,1002,kerala-kottayam,9,F12,2.7333,1995
505,1561,kerala-palakkad,9,F12,0.8519,1995
506,938,kerala-pathanamthitta,9,F12,2.7534,1995
507,1465,kerala-kollam,9,F12,3.7333,1995
508,878,kerala-kannur,9,F12,-0.1481,1995
509,429,kerala-wayanad,9,F12,1.2222,1995
510,2388,kerala-thrissur,9,F12,1.7333,1995
511,992,kerala-kozhikode,9,F12,0.3397,1995
