,count,key,month,satellite,vis_median,year
183,864,orissa-nabarangapur,7,F10,-1.0000,1993
184,5478,orissa-jajapur,7,F10,-1.5000,1993
185,2579,orissa-rayagada,7,F10,-1.2857,1993
186,2958,orissa-dhenkanal,7,F10,-1.2857,1993
187,10983,orissa-ganjam,7,F10,-0.5000,1993
188,409,orissa-bargarh,7,F10,-1.0000,1993
189,728,orissa-balangir,7,F10,-0.5000,1993
190,531,orissa-sundargarh,7,F10,0.0000,1993
191,1846,orissa-koraput,7,F10,-0.2857,1993
192,3417,orissa-bhadrak,7,F10,-1.5000,1993
193,6027,orissa-jagatsinghapur,7,F10,-1.0000,1993
194,2031,orissa-baudh,7,F10,-0.5000,1993
195,6378,orissa-khordha,7,F10,-0.2857,1993
196,2591,orissa-anugul,7,F10,-0.5000,1993
197,792,orissa-debagarh,7,F10,-2.0000,1993
198,734,orissa-malkangiri,7,F10,-2.2857,1993
199,1987,orissa-mayurbhanj,7,F10,-2.5000,1993
200,7815,orissa-cuttack,7,F10,-0.5000,1993
201,677,orissa-sambalpur,7,F10,-3.0000,1993
202,3831,orissa-gajapati,7,F10,-0.2500,1993
203,6647,orissa-kendrapara,7,F10,-1.2857,1993
204,153,orissa-jharsuguda,7,F10,0.0000,1993
205,4768,orissa-baleshwar,7,F10,-2.0000,1993
206,2999,orissa-kalahandi,7,F10,-1.5000,1993
207,737,orissa-subarnapur,7,F10,-0.5000,1993
208,5806,orissa-nayagarh,7,F10,-1.0000,1993
209,5269,orissa-kandhamal,7,F10,-1.2857,1993
210,5957,orissa-cuttack,8,F10,-0.0476,1993
211,4888,orissa-anugul,8,F10,0.3594,1993
212,2356,orissa-bargarh,8,F10,-0.6406,1993
213,1664,orissa-malkangiri,8,F10,-3.1270,1993
214,7190,orissa-kendrapara,8,F10,-0.2727,1993
215,6529,orissa-kalahandi,8,F10,0.3594,1993
216,2144,orissa-debagarh,8,F10,0.3051,1993
217,12775,orissa-ganjam,8,F10,-0.6949,1993
218,13328,orissa-baleshwar,8,F10,0.3051,1993
219,1296,orissa-jharsuguda,8,F10,0.3594,1993
220,14856,orissa-mayurbhanj,8,F10,0.3051,1993
221,3203,orissa-dhenkanal,8,F10,0.8077,1993
222,6401,orissa-kendujhar,8,F10,-0.0476,1993
223,4738,orissa-koraput,8,F10,-0.1923,1993
224,6378,orissa-jajapur,8,F10,-0.0476,1993
225,2775,orissa-baudh,8,F10,-0.2727,1993
226,6767,orissa-jagatsinghapur,8,F10,-1.0476,1993
227,8028,orissa-rayagada,8,F10,-0.6406,1993
228,2055,orissa-nuapada,8,F10,0.1333,1993
229,8736,orissa-puri,8,F10,-0.3673,1993
230,2396,orissa-nabarangapur,8,F10,0.3594,1993
231,5440,orissa-nayagarh,8,F10,-0.8667,1993
232,5011,orissa-bhadrak,8,F10,-0.1923,1993
233,4192,orissa-balangir,8,F10,-0.0476,1993
234,4724,orissa-khordha,8,F10,-0.2727,1993
235,6767,orissa-kandhamal,8,F10,-0.6406,1993
236,4953,orissa-sambalpur,8,F10,-0.2727,1993
237,5363,orissa-sundargarh,8,F10,0.1333,1993
238,2171,orissa-subarnapur,8,F10,-0.0476,1993
239,5765,orissa-gajapati,8,F10,-0.6949,1993
240,8196,orissa-rayagada,9,F10,-0.5082,1993
241,13823,orissa-mayurbhanj,9,F10,-0.5082,1993
242,1402,orissa-nuapada,9,F10,-1.1940,1993
243,9137,orissa-puri,9,F10,-0.1940,1993
244,609,orissa-jharsuguda,9,F10,0.4918,1993
245,2471,orissa-nabarangapur,9,F10,-1.1940,1993
246,3958,orissa-nayagarh,9,F10,-0.1940,1993
247,920,orissa-subarnapur,9,F10,-0.1940,1993
248,12496,orissa-baleshwar,9,F10,-0.8800,1993
249,6335,orissa-khordha,9,F10,0.3051,1993
250,6985,orissa-bhadrak,9,F10,-0.4595,1993
251,2642,orissa-balangir,9,F10,-1.1940,1993
252,3391,orissa-sundargarh,9,F10,-0.1940,1993
253,11562,orissa-ganjam,9,F10,-0.1940,1993
254,8753,orissa-cuttack,9,F10,0.3051,1993
255,4199,orissa-kandhamal,9,F10,-0.1940,1993
256,4230,orissa-kalahandi,9,F10,-0.5082,1993
257,8912,orissa-kendrapara,9,F10,-0.4595,1993
258,2734,orissa-malkangiri,9,F10,-0.8800,1993
259,2535,orissa-bargarh,9,F10,-0.5082,1993
260,2119,orissa-baudh,9,F10,-0.5082,1993
261,2219,orissa-sambalpur,9,F10,-0.1940,1993
262,7229,orissa-koraput,9,F10,-0.6949,1993
